county,license_number,operation_type,estab_type,entity_name,dba_name,street_number,street_name,city,state,zip_code,georeference,:@computed_region_yamh_8v7k,square_footage,address_line_2,address_line_3,longitude,latitude
BRONX,763396,Store,AC,183 FISH MARKET CORP,183 FISH MARKET,7,W 183RD ST ####,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90427, 40.85849]}",307,1300,,,-73.90427,40.85849
BRONX,763341,Store,AC,53W 167 VARIETY 99 CENT DISCOUNT STORE,AH VARIETY DISCOUNT STORE,53,W 167 ST ####,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92489, 40.83622]}",307,1800,,,-73.92489,40.83622
BRONX,763290,Store,AC,LEILE DELI CORP,LEILE DELI CORP,486,E 138TH STREET ####,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92016, 40.80796]}",307,900,,,-73.92016,40.80796
BRONX,763288,Store,AC,444 FUEL CORP,444 FUEL,444,SOUNDVIEW AVE,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.85883, 40.81475]}",307,,,,-73.85883,40.81475
BRONX,763274,Store,AC,MOE GOURMET SHOP DELI & GRILL INC,MOE GOURMET SHOP DELI & GRILL,610,CASTLE HILL AVE ####,BRONX,NY,10473,"{'type': 'Point', 'coordinates': [-73.8479, 40.81941]}",307,,,,-73.8479,40.81941
BRONX,763271,Store,A,MAARS BROADWAY DISCOUNT KING CORP,MAARS BROADWAY DISCOUNT KING,5657A,BROADWAY FRONT A,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90362, 40.88066]}",307,2300,,,-73.90362,40.88066
BRONX,763267,Store,AC,DRAMMEH LLC,SAMA PARADISE MARKET,3840,WHITEPLAINS ROAD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86215, 40.88479]}",307,1000,,,-73.86215,40.88479
BRONX,763217,Store,AC,DOMINICANA DELI INC,DOMINICANA DELI,1836,NEREID AVE,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.84887, 40.89865]}",307,,,,-73.84887,40.89865
BRONX,763176,Store,AC,GRAND B DELI GROCERY CORP,1269 BRONX DELI,1269,GRAND CONCOURSE ####,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91643, 40.83607]}",307,1100,,,-73.91643,40.83607
BRONX,763153,Store,ABC,AL AMEEN BAKERY LLC,AL AMEEN BAKERY,1742,UNIONPORT RD,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86773, 40.84466]}",307,485,,,-73.86773,40.84466
BRONX,763145,Store,AC,DIANA MINI MARKET CORP,DIANA MINI MARKET,701,COSTER STREET ####,BRONX,NY,10474,"{'type': 'Point', 'coordinates': [-73.88748, 40.81464]}",307,1200,,,-73.88748,40.81464
BRONX,763143,Store,AC,SEYMOUR DELI GROCERY CORP,SEYMOUR DELI GROCERY,3438,BOSTON RD,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.84918, 40.87612]}",307,,,,-73.84918,40.87612
BRONX,763142,Store,AC,BAILEY GOURMET DELI INC,BAILEY GOURMET DELI,3654,BAILEY AVE,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.89808, 40.88387]}",307,1500,,,-73.89808,40.88387
BRONX,763136,Store,AC,3040 EASTCHESTER FOOD CORP,FINE FARE SUPERMARKET,3040,EASTCHESTER ROAD,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.84284, 40.87059]}",307,,,,-73.84284,40.87059
BRONX,763132,Store,A,ARDENT PHARMACY INC,BENJAMINS PHARMACY & SURGICAL,987-989,ALLERTON AVE ####,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.85878, 40.86551]}",307,,,,-73.85878,40.86551
BRONX,763102,Store,AC,LA GRAND GROCERY CORP,LA GRAND GROCERY,2241,GRAND AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90619, 40.85822]}",307,1200,,,-73.90619,40.85822
BRONX,763097,Store,AC,J & E GRAND CONCOURSE RETAIL LLC,FINE FARE SUPERMARKET,2530,GRAND CONCOURSE ####,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89605, 40.86361]}",307,,,,-73.89605,40.86361
BRONX,763089,Store,AC,LA ECONOMICA MEAT MARKET INC,LA ECONOMICA MEAT MARKET,1717,UNIVERSITY AVE ####,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91689, 40.84959]}",307,1200,,,-73.91689,40.84959
BRONX,763082,Store,AC,GORDO DELI DELIGHT INC,GORDO DELI DELIGHT,5189,BROADWAY,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.91013, 40.87434]}",749,1500,,,-73.91013,40.87434
BRONX,763061,Store,AC,FAMILY MEXICAN DELI CORP,FAMILY MEXICAN DELI,1865,E TREMONT AVE,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.86474, 40.84103]}",307,1300,,,-73.86474,40.84103
BRONX,763059,Store,AC,AZTECA DELI LLC,AZTECA DELI,1207,BEACH AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.86596, 40.83015]}",307,600,,,-73.86596,40.83015
BRONX,763023,Store,AC,BRONX DELI & MINI MARKET INC,BRONX DELI & MINI MARKET,3645,BRUCKNER BLVD,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.8272, 40.85157]}",307,1200,,,-73.8272,40.85157
BRONX,763020,Store,AC,MR SAM DELI CORP,MR SAM DELI,1950,BRYANT AVE,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88169, 40.84048]}",307,,,,-73.88169,40.84048
BRONX,763012,Store,AC,BALDE FAMILY GENERAL MERCHANDISING LLC,BALDE FAMILY GENERAL MERCHANDISING,756,BURKE AVENUE ##,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86483, 40.8714]}",307,,,,-73.86483,40.8714
BRONX,763011,Store,A,ESTRELLA MEATS FRUITS & GROCERY 2 CORP,ESTRELLA MEATS FRUITS & GROCERY 2,350,E GUN HILL RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87281, 40.87877]}",307,1000,,,-73.87281,40.87877
BRONX,762996,Store,A,ALEX CANDY STORE CORP,ALEX CANDY STORE,1373A,OGDEN AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92455, 40.8419]}",307,,,,-73.92455,40.8419
BRONX,762990,Store,AC,BETWEEN THE BUN DELI 4 CORP,BETWEEN THE BUN DELI 4,439,E 162ND ST###,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.91222, 40.82437]}",307,,,,-73.91222,40.82437
BRONX,762971,Store,AC,787 DELI GROCERY CORP,787 DELI GROCERY,787,EAST 185TH STREET ####,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88235, 40.85229]}",307,,,,-73.88235,40.85229
BRONX,762938,Store,AC,1000 MEAT AND FOOD CORP,SHOP FRESH FOOD MARKETPLACE,1000,MORRIS AVE,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91655, 40.82903]}",307,30000,,,-73.91655,40.82903
BRONX,762916,Store,AC,ROLLIE FOOD CORP,ROLLIE FOOD,3690,3RD AVE,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90355, 40.83497]}",307,,,,-73.90355,40.83497
BRONX,762915,Store,AC,SAAM DELI AND GROCERY CORP,SAAM DELI AND GROCERY,45,RICHMAN PLAZA,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.92236, 40.85205]}",307,140000,,,-73.92236,40.85205
BRONX,762907,Store,AC,STOP 1 MINI MARKET & DELI INC,STOP 1 MINI MARKET & DELI,1360,E GUN HILL ROAD,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.84611, 40.87041]}",307,,,,-73.84611,40.87041
BRONX,762906,Store,AC,DTJ 1727 CORP,ANTILLANA MARKET PLACE,1725,UNIVERSITY AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.91669, 40.84973]}",307,12000,,,-73.91669,40.84973
BRONX,762888,Store,AC,TREMONT FOOD MARKET INC,TREMONT FOOD MARKET,920,E TREMONT AVE,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.8837, 40.84175]}",307,1000,,,-73.8837,40.84175
BRONX,762887,Store,A,SANAA DISCOUNT INC,SANAA DISCOUNT,778,MORRIS PARK AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86323, 40.84582]}",307,,,,-73.86323,40.84582
BRONX,762822,Store,AC,TOP DELI CONVENIENCE CORP,TOP DELI CONVENIENCE,4125,WHITE PLAINS RD,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.85848, 40.89143]}",307,1000,,,-73.85848,40.89143
BRONX,762804,Store,AC,BELLA FE MARKET CORP,BELLA FE MARKET,571,E 184TH STREET ####,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88998, 40.85418]}",307,,,,-73.88998,40.85418
BRONX,762802,Store,AC,2750 FOOD CORP,ANTILLANA SUPERFOOD MARKETPLACE,2750,EAST TREMONT AVENUE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.84425, 40.84208]}",307,4,,,-73.84425,40.84208
BRONX,762791,Store,AC,GALINDO FARM INC,GALINDO FARM,4160,WHITE PLAINS ROAD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.85792, 40.89244]}",307,,,,-73.85792,40.89244
BRONX,762749,Store,AC,GREENLAND FARM DELI MART CORP,GREENLAND FARM DELI MART,5670,RIVERDALE,BRONX,NY,10471,"{'type': 'Point', 'coordinates': [-73.90432, 40.90604]}",307,,,,-73.90432,40.90604
BRONX,762731,Store,AC,METRO D DELICATESSEN THE INC,METRO D DELICATESSEN THE,2231,GRAND CONCOURSE ####,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.90096, 40.85611]}",307,2000,,,-73.90096,40.85611
BRONX,762653,Store,AC,ALLERTONN DELI MARKET CORPORATION,ALLERTONN DELI MARKET,1305,ALLERTON AVE,BRONX,NY,10469,"{'type': 'Point', 'coordinates': [-73.84866, 40.86531]}",307,,,,-73.84866,40.86531
BRONX,762645,Store,AC,KRK BENDICION DELI GROCERY CORP,KRK BENDICION DELI GROCERY,1721,EAST 174TH STREET ####,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.87077, 40.83466]}",307,1100,,,-73.87077,40.83466
BRONX,762631,Store,AC,BUUNNI COFFEE LLC,ROASTING ROOM THE,542,BARRETTO ST,BRONX,NY,10474,"{'type': 'Point', 'coordinates': [-73.88848, 40.81117]}",307,5000,,,-73.88848,40.81117
BRONX,762597,Store,A,JOSE MINI MARKET INC,JOSE MINI MARKET,549,SOUTHERN BLVD,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.90358, 40.81228]}",307,,,,-73.90358,40.81228
BRONX,762585,Store,AC,E & Y DELI GROCERY CORP,E & Y DELI GROCERY,1312,JEROME AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91915, 40.83834]}",307,1800,,,-73.91915,40.83834
BRONX,762584,Store,AC,1007 GOURMET DELI INC,1007 GOURMET DELI,1007,SOUTHERN BLVD,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89179, 40.82304]}",307,,,,-73.89179,40.82304
BRONX,762527,Store,AC,LUZ VEGETABLE FRUIT & GROCERY LLC,LUZ VEGETABLE MARKET,350A,EAST 204TH STREET ####,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.87766, 40.87202]}",307,500,,,-73.87766,40.87202
BRONX,762509,Store,AC,FAITH SUPERMARKET CORP,CHERRY VALLEY MARKET PLACE,2852,WEBSTER AVENUE,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88472, 40.86663]}",307,,,,-73.88472,40.86663
BRONX,762506,Store,A,LA FARMA LLC,A1 HEALTH PHARMACY,1003,OGDEN AVE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.9293, 40.83307]}",307,2000,,,-73.9293,40.83307
BRONX,762499,Store,AC,ONE KING DELI INC,ONE KING DELI,65,W KINGBRIDGE RD###,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.90014, 40.86807]}",307,,,,-73.90014,40.86807
BRONX,762487,Store,AC,CASITA MARIA DELI CORP,CASITA MARIA DELI,1020-1022,EAST 163RD STREET,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89225, 40.82098]}",307,,,,-73.89225,40.82098
BRONX,762444,Store,AC,80 BRONX FINEST MARKET INC,80 BRONX FINEST MARKET,2109,SOUTHERN BLVD,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88436, 40.84614]}",307,1750,,,-73.88436,40.84614
BRONX,762393,Store,AC,QUALITY NY MEAT &FISH MRKT 2 CORP,QUALITY NY MEAT & FISH,3722,WHITE PLAINS RD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86366, 40.88207]}",307,1200,,,-73.86366,40.88207
BRONX,762387,Store,AC,RANCH DELI CORP,RANCH DELI,3511,E TREMONT AVE,BRONX,NY,10465,"{'type': 'Point', 'coordinates': [-73.8264, 40.8309]}",307,,,,-73.8264,40.8309
BRONX,762385,Store,AC,CIARAS DELI CORP,CIARAS DELI,89,W 170TH STREET,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.92222, 40.84038]}",307,1800,,,-73.92222,40.84038
BRONX,762381,Store,AC,77 SWIPER DELI CORP,77 SWIPER DELI,2742,E TREMONT AVE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.84448, 40.84217]}",307,,,,-73.84448,40.84217
BRONX,762380,Store,AC,MUNCHIES DELI CORP,MUNCHIES DELI,500,BAYCHESTER AVE,BRONX,NY,10475,"{'type': 'Point', 'coordinates': [-73.83149, 40.86913]}",307,,,,-73.83149,40.86913
BRONX,762372,Store,AC,4158 MEAT MARKET INC,4158 MEAT MARKET,4158,WHITE PLAINS RD,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.85796, 40.89238]}",307,,,,-73.85796,40.89238
BRONX,762350,Store,AC,LA TIA DELI GROCERY INC,LA TIA DELI GROCERY,253,E 188TH STREET ####,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89616, 40.86094]}",307,900,,,-73.89616,40.86094
BRONX,762315,Store,AC,LAS 3S R DELI GROCERY CORP,LAS 3'S DELI GROCERY,1001,E 167TH ST,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.88968, 40.82677]}",307,1000,,,-73.88968,40.82677
BRONX,762264,Store,AC,EL NAZARENO MEAT PRODUCT CORP,EL NAZARENO MEAT PRODUCT,152,E 171ST STREET,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91416, 40.84022]}",307,1200,,,-73.91416,40.84022
BRONX,762254,Store,AC,A1 GOURMET DELI INC,A1 GOURMET DELI,1800-02,CEDAR AVE,BRONX,NY,10453,"{'type': 'Point', 'coordinates': [-73.92033, 40.85255]}",307,1100,,,-73.92033,40.85255
BRONX,762227,Store,AC,MUNCHN OUT FOOD & CONVENIENCE CORP,MUNCH'N OUT FOOD & CONVENIENCE,1215,GRAND CONCOURSE,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.91779, 40.83464]}",307,900,,,-73.91779,40.83464
BRONX,762217,Store,AC,FRESH & TASTY SUSHI INC,FRESH & TASTY SUSHI,2870,WEBSTER AVE,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88369, 40.86692]}",307,,,,-73.88369,40.86692
BRONX,762215,Store,AC,JIMENEZ AMABLE,PELLE MEAT & PRODUCE MARKET,931,EAST 174TH STREET,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88703, 40.83715]}",307,,,,-73.88703,40.83715
BRONX,762205,Store,AC,GEES GOURMET DELI INC,GEES GOURMET DELI,4028,BOSTON RD,BRONX,NY,10475,"{'type': 'Point', 'coordinates': [-73.83112, 40.88474]}",307,1000,,,-73.83112,40.88474
BRONX,762199,Store,AC,VALENTINO DELI GROCERY CORP,VALENTINO DELI GROCERY,3321,3RD AVE,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.9078, 40.8264]}",307,,,,-73.9078,40.8264
BRONX,762164,Store,AC,MACCA HALAL MARKET 2 INC,ALMADENAH HALAL MEAT MA,869,MORRIS PARK AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86, 40.84667]}",307,2500,,,-73.86,40.84667
BRONX,762159,Store,AC,FAMILIA CONVENIENCE CORP,FAMILIA CONVENIENCE,2112,WESTCHESTER AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.85388, 40.83398]}",307,,,,-73.85388,40.83398
BRONX,762149,Store,AC,EL TORITO MEAT MARKET CORP,EL TORITO MEAT MARKET,577,EAST 187TH ST,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.88826, 40.85592]}",307,,,,-73.88826,40.85592
BRONX,762137,Store,AC,FERNANDEZ DELI GROCERY II CORP,FERNANDEZ DELI GROCERY II,986,ROGERS PLACE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89761, 40.82374]}",307,,,,-73.89761,40.82374
BRONX,762106,Store,AC,GUATELINDA DELI CORP,GUATELINDA DELI,1526,WESTCHESTER AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.87875, 40.82862]}",307,1000,,,-73.87875,40.82862
BRONX,762099,Store,AC,INJ DELI & GROCERY CORP,INJ DELI & GROCERY,292,E 166TH ST,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91471, 40.83021]}",307,1400,,,-73.91471,40.83021
BRONX,762092,Store,A,ALLYSSIA DISCOUNTS CORP,ALLYSSIA DISCOUNTS,172,W FORDHAM RD ####,BRONX,NY,10468,"{'type': 'Point', 'coordinates': [-73.90859, 40.86278]}",307,700,,,-73.90859,40.86278
BRONX,762035,Store,AC,DELI GROCERY MANA DEL CIELO INC,DELI GROCERY MANA DEL CIELO,1305,ROSEDALE AVE,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.86948, 40.83278]}",307,1000,,,-73.86948,40.83278
BRONX,762019,Store,AC,3RD AVE FISH MARKET CORP,3RD AVE FISH MARKET,3240,THIRD AVE ####,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.90881, 40.82388]}",307,900,,,-73.90881,40.82388
BRONX,761990,Store,AC,CARNICERIA EL TORITO CORP,CARNICERIA EL TORITO,513,EAST 180TH STREET ####,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89442, 40.85088]}",307,1200,,,-73.89442,40.85088
BRONX,761943,Store,AC,WICKHAM MINI MARKET CORP,WICKHAM MINI MARKET,4400,WICKHAM AVE  STORE A,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.85059, 40.89848]}",307,,,,-73.85059,40.89848
BRONX,761934,Store,AC,M&M SUPERMARKET AND HALAL MEAT INC,M&M SUPERMARKET AND HALAL MEAT,239,E KINGSBRIDGE RD,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89401, 40.86494]}",307,900,,,-73.89401,40.86494
BRONX,761933,Store,A,DREAMS 1 99C CORPORATION,99 CENT DREAMS,874,HUNTS POINT AVE,BRONX,NY,10474,"{'type': 'Point', 'coordinates': [-73.88928, 40.81878]}",307,,,,-73.88928,40.81878
BRONX,761914,Store,AC,AM FAMILY SUPERMARKET CORP,AM FAMILY SUPERMARKET,1025,MORRIS PARK AVE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.85523, 40.84857]}",307,3000,,,-73.85523,40.84857
BRONX,761834,Store,AC,YEDELINE DELI & GROCERY 3 CORP,YEDELINE DELI & GROCERY 3,900,HOE AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89028, 40.82135]}",307,,,,-73.89028,40.82135
BRONX,761832,Store,AC,AISLYN MEAT MARKET INC,AISLYN MEAT MARKET,3981,LACONIA AVE,BRONX,NY,10466,"{'type': 'Point', 'coordinates': [-73.84913, 40.88448]}",307,1200,,,-73.84913,40.88448
BRONX,761803,Store,AC,EL CIELO MEXICANO DELI GROCERY CO,EL CIELO MEXICANO DELI GROCERY,1701,CASTLE HILL AVE,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.85296, 40.84036]}",307,400,,,-73.85296,40.84036
BRONX,761788,Store,AC,3001 PLAZA LIBRE FOOD CORP,3001 PLAZA LIBRE FOOD,3001,KINGSBRIDGE TERRACE,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.90213, 40.87564]}",307,1200,,,-73.90213,40.87564
BRONX,761784,Store,AC,FRESH & TASTY SUSHI INC,FRESH & TASTY SUSHI,421,E 189TH STREET,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89188, 40.86024]}",307,30,,,-73.89188,40.86024
BRONX,761772,Store,A,CHULAMEX LLC,CHULAMEX,3622,WHITE PLAINS ROAD,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.8648, 40.87986]}",307,,,,-73.8648,40.87986
BRONX,761699,Store,AC,FREEMAN DELI GROCERY CORP,FREEMAN DEL GROCERY,854,FREEMAN ST,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89572, 40.83051]}",307,,,,-73.89572,40.83051
BRONX,761637,Store,AC,HOE CANDY GROCERY CORP,HOE CANDY GROCERY,937,E 172ND ST,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.88902, 40.83382]}",307,1000,,,-73.88902,40.83382
BRONX,761626,Store,AC,HALAL MEAT & GROCERY LLC,HALAL MEAT & GROCERY,1152,SHERMAN AVE STORE 2,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91664, 40.83249]}",307,800,,,-73.91664,40.83249
BRONX,761622,Store,AC,ULISESS BUTCHER SHOP NY INC,ULISESS BUTCHER SHOP NY,956,LONGWOOD AVE###,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89827, 40.81755]}",307,,,,-73.89827,40.81755
BRONX,761605,Store,A,UTC PHARMACY INC,HEALTH PLUS SPECIALTY PHARMACY,516,E 149TH ST,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.91457, 40.8148]}",307,,,,-73.91457,40.8148
BRONX,761596,Store,AC,JK & SONS CORPORATION,JK & SONS,952,FREEMAN STREET,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.89025, 40.83012]}",307,,,,-73.89025,40.83012
BRONX,761553,Store,AC,732 FOOD CORP,732 FOOD,732,COURTLANDT AVE,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.91746, 40.82121]}",307,1200,,,-73.91746,40.82121
BRONX,761523,Store,AC,ARIES FISH MARKET INC,ARIES FISH MARKET,748,LYDIG AVE ##,BRONX,NY,10462,"{'type': 'Point', 'coordinates': [-73.86598, 40.85446]}",307,3000,,,-73.86598,40.85446
BRONX,761520,Store,AC,HONEST KING DELI GROCERY CORP,HONEST KING DELI GROCERY,1587,THIERIOT AVE,BRONX,NY,10460,"{'type': 'Point', 'coordinates': [-73.8662, 40.84027]}",307,1800,,,-73.8662,40.84027
BRONX,761508,Store,AC,165 CONVENIENCE & MORE CORP,165 CONVENIENCE & MORE,1036,SHERIDAN AVE,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.91906, 40.83014]}",307,,,,-73.91906,40.83014
BRONX,761447,Store,AC,WB SEAFOOD INC,WB SEAFOOD,1041,PROSPECT AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.90006, 40.82491]}",307,,,,-73.90006,40.82491
BRONX,761416,Store,AC,10 DAYS GROCERY CORP,10 DAYS GROCERY,459,BROOK AVE,BRONX,NY,10455,"{'type': 'Point', 'coordinates': [-73.9163, 40.8126]}",307,1800,,,-73.9163,40.8126
BRONX,761410,Store,AC,MOSES BAGELS & MORE CORP,MOSES BAGELS & MORE,674,ALLERTON AVE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.8682, 40.86543]}",307,,,,-73.8682,40.86543
BRONX,761405,Store,AC,K&M GOURMET DELI CORP,K&M GOURMET DELI,69,FEATHERBED LN,BRONX,NY,10452,"{'type': 'Point', 'coordinates': [-73.9175, 40.84634]}",307,1000,,,-73.9175,40.84634
BRONX,761392,Store,AC,MANA DELI & GROCERY CORP,MANA DELI & GROCERY,1680,GLEASON AVE###,BRONX,NY,10472,"{'type': 'Point', 'coordinates': [-73.87127, 40.82922]}",307,800,,,-73.87127,40.82922
BRONX,761388,Store,AC,A & E HEALTHY CHOICE CORP,A & E HEALTHY CHOICE,237,WILLIS AVE,BRONX,NY,10454,"{'type': 'Point', 'coordinates': [-73.92271, 40.80935]}",307,,,,-73.92271,40.80935
BRONX,761378,Store,A,SKYLINER CONVENIENCE CORP,SKYLINER CONVENIENCE,3815,E TREMONT AVE ####,BRONX,NY,10465,"{'type': 'Point', 'coordinates': [-73.82035, 40.82466]}",307,,,,-73.82035,40.82466
BRONX,761376,Store,AC,LA TIENDITA DONA FIDE 2 CORP,LA TIENDITA DONA FIDE 2,2589,ST RAYMOND AVENUE,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.84548, 40.8431]}",307,800,,,-73.84548,40.8431
BRONX,761373,Store,A,BRONX MINI MART CORP,BRONX MINI MART,3324,3RD AVE ####,BRONX,NY,10456,"{'type': 'Point', 'coordinates': [-73.90791, 40.82613]}",307,1000,,,-73.90791,40.82613
BRONX,761360,Store,AC,SIMREEN PACKING ENTERPRISE INC,MUSA MEAT MARKET,1260,WESTCHESTER AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.88741, 40.82701]}",307,,,,-73.88741,40.82701
BRONX,761313,Store,AC,MOTT HAVENS MARKETPLACE INC,MOTT HAVEN'S MARKETPLACE,441,GERARD AVE ##,BRONX,NY,10451,"{'type': 'Point', 'coordinates': [-73.92981, 40.8175]}",307,1800,,,-73.92981,40.8175
BRONX,761307,Store,AC,KIMBERLY DELI GROCERY CORP,KIMBERLY DELI GROCERY,3340-44,FORT INDEPENDENCE STREET,BRONX,NY,10463,"{'type': 'Point', 'coordinates': [-73.89963, 40.87907]}",307,2000,,,-73.89963,40.87907
BRONX,761303,Store,AC,M&A DELI GROCERY 1 INC,M&A DELI GROCERY 1,374,E 188TH ST,BRONX,NY,10458,"{'type': 'Point', 'coordinates': [-73.89357, 40.86006]}",307,700,,,-73.89357,40.86006
BRONX,761224,Store,AC,MAX FRESH FOOD DELI CORP,MAX FRESH FOOD DELI,870,PROSPECT AVE,BRONX,NY,10459,"{'type': 'Point', 'coordinates': [-73.90137, 40.82027]}",307,,,,-73.90137,40.82027
BRONX,761206,Store,AC,BEST DELI & GRILL II CORP,BEST DELI & GRILL II,201,W 242ND ST,BRONX,NY,10471,"{'type': 'Point', 'coordinates': [-73.89878, 40.88948]}",307,1500,,,-73.89878,40.88948
BRONX,761204,Store,AC,MI TEHUACAN CORP,MI TEHUACAN,2446,E TREMONT AVE ##,BRONX,NY,10461,"{'type': 'Point', 'coordinates': [-73.8517, 40.84267]}",307,,,,-73.8517,40.84267
BRONX,761197,Store,AC,OLINVILLE DELI PLAZA CORP,OLINVILLE DELI PLAZA,2220,OLINVILLE AVE,BRONX,NY,10467,"{'type': 'Point', 'coordinates': [-73.86859, 40.85865]}",307,1200,,,-73.86859,40.85865
BRONX,761150,Store,AC,EL TRIANGULO DELI MARKET INC,EL TRIANGULO DELI MARKET,2160,TIEBOUT AVENUE ##,BRONX,NY,10457,"{'type': 'Point', 'coordinates': [-73.89852, 40.85428]}",307,1800,,,-73.89852,40.85428
